timestamp,tag_id,x,y,z,quality,source
2026-05-01 09:05:32.000,worker_anon_01,3.919,0.408,1.1,0.84,sample
2026-05-01 09:05:33.000,worker_anon_01,3.839,0.359,1.1,0.88,sample
2026-05-01 09:05:34.000,worker_anon_01,3.904,0.348,1.1,0.82,sample
2026-05-01 09:05:35.000,worker_anon_01,3.864,0.43,1.1,0.91,sample
2026-05-01 09:05:36.000,worker_anon_01,3.963,0.396,1.1,0.94,sample
2026-05-01 09:05:37.000,worker_anon_01,3.854,0.467,1.1,0.98,sample
2026-05-01 09:05:38.000,worker_anon_01,3.844,0.417,1.1,0.83,sample
2026-05-01 09:05:39.000,worker_anon_01,3.856,0.466,1.1,0.91,sample
2026-05-01 09:05:40.000,worker_anon_01,3.865,0.462,1.1,0.87,sample
2026-05-01 09:05:41.000,worker_anon_01,3.948,0.345,1.1,0.89,sample
2026-05-01 09:05:42.000,worker_anon_01,3.992,0.492,1.1,0.81,sample
2026-05-01 09:05:43.000,worker_anon_01,4.105,0.539,1.1,0.86,sample
2026-05-01 09:05:44.000,worker_anon_01,4.191,0.599,1.1,0.85,sample
2026-05-01 09:05:45.000,worker_anon_01,4.3,0.681,1.1,0.96,sample
2026-05-01 09:05:46.000,worker_anon_01,4.398,0.677,1.1,0.94,sample
2026-05-01 09:05:47.000,worker_anon_01,4.518,0.759,1.1,0.89,sample
2026-05-01 09:05:48.000,worker_anon_01,4.669,0.853,1.1,0.83,sample
2026-05-01 09:05:49.000,worker_anon_01,4.74,0.88,1.1,0.8,sample
2026-05-01 09:05:50.000,worker_anon_01,4.832,0.983,1.1,0.9,sample
2026-05-01 09:05:51.000,worker_anon_01,4.945,1.042,1.1,0.95,sample
2026-05-01 09:05:52.000,worker_anon_01,5.054,1.128,1.1,0.88,sample
2026-05-01 09:05:53.000,worker_anon_01,5.178,1.122,1.1,0.89,sample
2026-05-01 09:05:54.000,worker_anon_01,5.3,1.245,1.1,0.79,sample
2026-05-01 09:05:55.000,worker_anon_01,5.334,1.256,1.1,0.9,sample
2026-05-01 09:05:56.000,worker_anon_01,5.46,1.362,1.1,0.87,sample
2026-05-01 09:05:57.000,worker_anon_01,5.62,1.449,1.1,0.96,sample
2026-05-01 09:05:58.000,worker_anon_01,5.706,1.451,1.1,0.91,sample
2026-05-01 09:05:59.000,worker_anon_01,5.777,1.519,1.1,0.81,sample
2026-05-01 09:06:00.000,worker_anon_01,5.932,1.586,1.1,0.89,sample
2026-05-01 09:06:01.000,worker_anon_01,5.954,1.63,1.1,0.91,sample
2026-05-01 09:06:02.000,worker_anon_01,5.891,1.663,1.1,0.96,sample
2026-05-01 09:06:03.000,worker_anon_01,5.969,1.664,1.1,0.92,sample
2026-05-01 09:06:04.000,worker_anon_01,5.945,1.572,1.1,0.86,sample
2026-05-01 09:06:05.000,worker_anon_01,5.895,1.649,1.1,0.91,sample
2026-05-01 09:06:06.000,worker_anon_01,5.935,1.626,1.1,0.86,sample
2026-05-01 09:06:07.000,worker_anon_01,5.896,1.586,1.1,0.94,sample
2026-05-01 09:06:08.000,worker_anon_01,5.962,1.661,1.1,0.97,sample
2026-05-01 09:06:09.000,worker_anon_01,5.948,1.573,1.1,0.88,sample
2026-05-01 09:06:10.000,worker_anon_01,5.933,1.534,1.1,0.87,sample
2026-05-01 09:06:11.000,worker_anon_01,5.942,1.664,1.1,0.82,sample
2026-05-01 09:06:12.000,worker_anon_01,5.874,1.631,1.1,0.84,sample
2026-05-01 09:06:13.000,worker_anon_01,5.927,1.623,1.1,0.83,sample
2026-05-01 09:06:14.000,worker_anon_01,5.836,1.566,1.1,0.89,sample
2026-05-01 09:06:15.000,worker_anon_01,5.842,1.586,1.1,0.94,sample
2026-05-01 09:06:16.000,worker_anon_01,5.964,1.544,1.1,0.84,sample
2026-05-01 09:06:17.000,worker_anon_01,5.919,1.645,1.1,0.89,sample
2026-05-01 09:06:18.000,worker_anon_01,5.855,1.56,1.1,0.89,sample
2026-05-01 09:06:19.000,worker_anon_01,5.907,1.603,1.1,0.82,sample
2026-05-01 09:06:20.000,worker_anon_01,5.93,1.648,1.1,0.88,sample
2026-05-01 09:06:21.000,worker_anon_01,5.769,1.597,1.1,0.8,sample
2026-05-01 09:06:22.000,worker_anon_01,5.637,1.606,1.1,0.94,sample
2026-05-01 09:06:23.000,worker_anon_01,5.513,1.611,1.1,0.96,sample
2026-05-01 09:06:24.000,worker_anon_01,5.391,1.587,1.1,0.94,sample
2026-05-01 09:06:25.000,worker_anon_01,5.271,1.596,1.1,0.94,sample
2026-05-01 09:06:26.000,worker_anon_01,5.171,1.627,1.1,0.83,sample
2026-05-01 09:06:27.000,worker_anon_01,5.033,1.614,1.1,0.83,sample
2026-05-01 09:06:28.000,worker_anon_01,4.923,1.591,1.1,0.79,sample
2026-05-01 09:06:29.000,worker_anon_01,4.798,1.637,1.1,0.81,sample
2026-05-01 09:06:30.000,worker_anon_01,4.702,1.576,1.1,0.92,sample
2026-05-01 09:06:31.000,worker_anon_01,4.539,1.607,1.1,0.95,sample
2026-05-01 09:06:32.000,worker_anon_01,4.436,1.603,1.1,0.89,sample
2026-05-01 09:06:33.000,worker_anon_01,4.306,1.565,1.1,0.8,sample
2026-05-01 09:06:34.000,worker_anon_01,4.186,1.628,1.1,0.8,sample
2026-05-01 09:06:35.000,worker_anon_01,4.098,1.573,1.1,0.81,sample
2026-05-01 09:06:36.000,worker_anon_01,3.949,1.628,1.1,0.95,sample
2026-05-01 09:06:37.000,worker_anon_01,3.791,1.626,1.1,0.81,sample
2026-05-01 09:06:38.000,worker_anon_01,3.692,1.588,1.1,0.87,sample
2026-05-01 09:06:39.000,worker_anon_01,3.579,1.57,1.1,0.94,sample
2026-05-01 09:06:40.000,worker_anon_01,3.471,1.587,1.1,0.94,sample
2026-05-01 09:06:41.000,worker_anon_01,3.33,1.567,1.1,0.83,sample
2026-05-01 09:06:42.000,worker_anon_01,3.208,1.587,1.1,0.92,sample
2026-05-01 09:06:43.000,worker_anon_01,3.042,1.632,1.1,0.84,sample
2026-05-01 09:06:44.000,worker_anon_01,2.981,1.621,1.1,0.78,sample
2026-05-01 09:06:45.000,worker_anon_01,2.867,1.604,1.1,0.95,sample
2026-05-01 09:06:46.000,worker_anon_01,2.692,1.597,1.1,0.85,sample
2026-05-01 09:06:47.000,worker_anon_01,2.563,1.637,1.1,0.87,sample
2026-05-01 09:06:48.000,worker_anon_01,2.437,1.563,1.1,0.84,sample
2026-05-01 09:06:49.000,worker_anon_01,2.318,1.566,1.1,0.87,sample
2026-05-01 09:06:50.000,worker_anon_01,2.224,1.632,1.1,0.86,sample
2026-05-01 09:06:51.000,worker_anon_01,2.128,1.561,1.1,0.87,sample
2026-05-01 09:06:52.000,worker_anon_01,2.078,1.664,1.1,0.93,sample
2026-05-01 09:06:53.000,worker_anon_01,2.137,1.616,1.1,0.91,sample
2026-05-01 09:06:54.000,worker_anon_01,2.151,1.56,1.1,0.97,sample
2026-05-01 09:06:55.000,worker_anon_01,2.078,1.599,1.1,0.93,sample
2026-05-01 09:06:56.000,worker_anon_01,2.074,1.619,1.1,0.94,sample
2026-05-01 09:06:57.000,worker_anon_01,2.154,1.647,1.1,0.8,sample
2026-05-01 09:06:58.000,worker_anon_01,2.088,1.591,1.1,0.9,sample
2026-05-01 09:06:59.000,worker_anon_01,2.157,1.653,1.1,0.95,sample
2026-05-01 09:07:00.000,worker_anon_01,2.056,1.591,1.1,0.86,sample
2026-05-01 09:07:01.000,worker_anon_01,2.121,1.567,1.1,0.86,sample
2026-05-01 09:07:02.000,worker_anon_01,2.082,1.628,1.1,0.87,sample
2026-05-01 09:07:03.000,worker_anon_01,2.075,1.569,1.1,0.94,sample
2026-05-01 09:07:04.000,worker_anon_01,2.092,1.618,1.1,0.97,sample
2026-05-01 09:07:05.000,worker_anon_01,2.094,1.653,1.1,0.89,sample
2026-05-01 09:07:06.000,worker_anon_01,2.13,1.57,1.1,0.8,sample
